status,order_id,address,btcvalue,received,created_by,product
-1,4d8f7e1f-0a5a-11ee-928a-62ff7b72f28f,bc1qk7maa23rxne9wfatge6x2a4q6an3fv868cpevf,1.0,0.0,greggyboy,Chase bank
-1,4ec018fd-0a5a-11ee-b170-62ff7b72f28f,bc1qfyglp82wgevvv6nh9d59k3znqdu05y0hzgd9c8,1.0,0.0,greggyboy,Chase bank
-1,702c877f-0a8f-11ee-ab0b-0ee0666ff490,bc1qws9m9h2alaat6p8qa0ggqzxn5yutyu70qeq8qt,1.0,0.0,bossaleni8,Cash App Logs
-1,aabea4f6-0aa1-11ee-a0a3-0ee0666ff490,bc1qgnhc5gfld3972npcjrq66pmvh36fl9xadc5l93,1.0,0.0,jac999,PayPal log
-1,c98389f5-0aea-11ee-bd1d-0ee0666ff490,bc1qrvdkz90a5l0hmtegz54rtfpa0juqfkulm8st8u,1.0,0.0,1tommy01,Chime logs
-1,cb26ab84-0aea-11ee-8182-0ee0666ff490,bc1qucl0l72xxdy698hts2rmmyl0peuzvupjkzg7vm,1.0,0.0,1tommy01,Chime logs
-1,cd5aa2ff-0aea-11ee-8a91-0ee0666ff490,bc1q4mg2zy48ty8wch34sskakxjglw969ey3ma9rer,1.0,0.0,1tommy01,Chime logs
-1,ba2fefc0-094d-11ee-9b05-62ff7b72f28f,bc1qshxxj5c69e8zz5zyerhwkn0vc3xvrsgvuw4vlx,3918.357111230403,0.0,mommyof4,Huntington Bank
-1,0bdef92e-0bd5-11ee-98b0-62ff7b72f28f,bc1qt8frezgpn4wke95t4fa9etdm9lkxw35cy2nuqn,1.0,0.0,riijiya,well fargo
-1,8cc9bc87-0bda-11ee-bdbd-0ee0666ff490,bc1qcsahekumdanzfjdwtpfgdtw72e82e477fcvzga,1.0,0.0,game1,PayPal log
-1,0336be0e-0bfb-11ee-b4fd-0ee0666ff490,bc1q5xj6tea78umadzv6pcc9h9dglwls6wae3rcade,1.0,0.0,riijiya,Citizens bank
-1,7ebe1791-0bfc-11ee-9201-0ee0666ff490,bc1qchlxkrc6u3crtjutfjsj4m2h80y9u87ajw209v,1.0,0.0,riijiya,Citizens bank
-1,6e73933b-0c26-11ee-9beb-62ff7b72f28f,bc1qzkpckjrz7z9fmwazdaae8kg954jl2njktmmqds,1.0,0.0,dmsohel,Cashapp logs
-1,8454c1ae-0c11-11ee-bf4d-0ee0666ff490,bc1qspdyyhmppkd6r3ll65cpxrdeutz5fdlae5hq69,3950.289556224471,0.0,dmsohel,Cashapp logs
-1,7dcf2433-0c5d-11ee-935d-62ff7b72f28f,bc1q7n5ph7yxz8uu6a0ee8p2qg6y35vukmj9dhf7qa,1.0,0.0,riijiya,well fargo
-1,413232f4-0e0f-11ee-ac0f-0ee0666ff490,bc1q4dpn4rmztx9pzg76vjjktv677p9gukhpe9kcnd,1.0,0.0,sagarcn698,Wells Fargo
-1,101a1370-0e10-11ee-add3-0ee0666ff490,bc1qqc640qnn6qp76uvvy4n6jhjdtl2ne0sf4wy20n,1.0,0.0,sagarcn698,well fargo
-1,a6cb5212-0e9d-11ee-8b32-0ee0666ff490,bc1q9834ugmlndgl7qnzf0m4gm0q5euz6r9le33ywe,1.0,0.0,melissa.hughes2808131@gmail.com,Huntington bank
-1,40b1d7d5-0e9e-11ee-a6ae-62ff7b72f28f,bc1q8apue3qtfw706q8tehuthyfp4kwramr7q32d66,1.0,0.0,melissa.hughes2808131@gmail.com,Chime logs
-1,3ba13591-0ec6-11ee-8fc5-62ff7b72f28f,bc1qgfwhmgjclm65dfs5r04ec2y8n2ty9hxchxczye,1.0,0.0,jeilahj,Chime logs
-1,057ca7f6-0eda-11ee-91bd-0ee0666ff490,bc1qu8jxsysmsafuqplwgjwetjmkwzt6a6ncu4m8yw,1.0,0.0,chops,Cashapp logs
-1,6195567b-0f39-11ee-9640-0ee0666ff490,bc1qs5j0u9ldm2t0uugdhfy7pcttd83n7m44400cc3,1.0,0.0,godhacker,Huntington Bank
-1,620e9ab1-0f65-11ee-8464-62ff7b72f28f,bc1qc2vqgpqpgxmtv4qsxn28kgjd79va7falfc88w3,1.0,0.0,jeilahj,Chime logs
-1,6359b6e8-0f65-11ee-8e8d-62ff7b72f28f,bc1qfzmeuwsegy94zygcd2vad673k5u6v02hfamrsp,1.0,0.0,jeilahj,Chime logs
-1,b0469fe1-0f65-11ee-8dd1-62ff7b72f28f,bc1q8rcmwu39pkscke7ny3p688378a5kadrewz8232,1.0,0.0,jeilahj,Chime logs
-1,e594a215-0de7-11ee-a61b-0ee0666ff490,bc1qtk7vr5jv9ny494a322yjf3hg5zyzrhm4tkslh0,1.0,0.0,jac999,Wells Fargo
2,6c45225e-0fa8-11ee-adb1-62ff7b72f28f,bc1qg3mlfggfqg8eylqqcp77pvcfragekjt3hpmecy,360609.86340098374,376148.0,jac999,Wells Fargo
-1,87a43972-112d-11ee-9b2f-d240d6d975b9,bc1q7rn6ta9elx5xeultsqmh4muet49qk9ep36a5pz,1.0,0.0,iko soft,Cashapp logs
-1,b857182c-0ec5-11ee-bbae-62ff7b72f28f,bc1qtekftev2cmcdt5qdt08nvrlngjps9emkt4khhl,3797.127093640951,0.0,banktella2,Decryptor
-1,2b7dea52-df81-11ed-91ad-e2440b1d7cfb,bc1qdp33y5kjtuzfgtt6qadgslm0dkjr82pey35cfq,3507.774983250375,560000.0,test 1,Wells Fargo
-1,a7d34961-13d7-11ee-8eb0-36b4f1878ef7,bc1qpdu583dt8shv40yxk4j84sjlq8dgmzw386md5m,1.0,0.0,iko soft,Decryptor
-1,5c863f78-15de-11ee-a0cf-aa03c8107e40,bc1qfke0nknuvmdhr69g55vy5tjfgac2vawe79flg8,963507.1660845478,,erronb452,Wells Fargo
-1,dfcc09a0-162c-11ee-8d6b-aa03c8107e40,bc1qh0znw9aj5kcsn258w6xx7fhvrq258pd8mphsqx,843415.8341282193,,hopps2006,wells fargo
-1,40a3c7c5-1631-11ee-b68b-e6a2250b7a7e,bc1qmwf75z8m3yclnk54wp9psu4evkz76f86ej2uqu,904710.5261394326,,hopps2006,Decryptor
-1,7356dd20-1632-11ee-bc61-e6a2250b7a7e,bc1qc6y9htn8t7rftq0w84zkk6mxqugt7ed0u3dzt8,904428.6857981249,,hopps2006,Citizens bank
-1,0e30f649-1633-11ee-ade4-e6a2250b7a7e,bc1qem7gq2depx7wndsvxfuyvvuudl0zn0x2n2wssp,904428.6857981249,,hopps2006,Citizens bank
-1,71395a11-165a-11ee-8e7f-aa03c8107e40,bc1qrq8gdhwk94fljw0p40wt2crctuge3hjsa7jxzx,598601.2683695764,,youreneff,PayPal log
-1,311642f4-1696-11ee-a059-aa03c8107e40,bc1q7xdpwh8rh0ucypulzy20elsqjxvhggwm28n4tc,656355.0416686004,,hopps2006,Chase bank
-1,32c3a46a-1696-11ee-8a1d-e6a2250b7a7e,bc1qlllzfafg3sa4g67gcvyuqav09puazgw2ytd8vd,656355.0416686004,,hopps2006,Chase bank
-1,513a4e3e-1696-11ee-883b-e6a2250b7a7e,bc1qasj43c65xr435uuuvqst2fzpz5rd9uwq70pvkj,656355.0416686004,,hopps2006,Chase bank
-1,a471903e-1697-11ee-bfa7-e6a2250b7a7e,bc1qzrsk83clvsk6anxyqzwxcwd30xx2agj2yjclzg,595143.6279955563,,qwercy,PayPal log
-1,6a672480-174c-11ee-8258-e6a2250b7a7e,bc1qfkf0pwctlt9ahd7d870drm0w4pjqtkfte8ykx9,603000.9346514486,,alvarich,Huntington bank
-1,c5bc1279-174e-11ee-8716-e6a2250b7a7e,bc1q5dpzr84xx9dly4avl593nek27rpmlsv5fxkw7y,911866.4217010699,,chops,Decryptor
-1,7935aa5c-1ada-11ee-9e93-c6790d6be3e9,bc1qth4rcn7ny9t6a0672d4q8h5de2n96htsxxlcr0,589267.4750543435,,julie0326,Huntington bank
-1,7b4b9072-1c07-11ee-9253-da9698f516e2,bc1qkumznwhymlrwvl4t73x5n9ldxtxh8dankhcglu,662302.6053914108,,stopsnitching,Wood forest bank
-1,640ccda2-1c2a-11ee-949c-c6790d6be3e9,bc1qqvkckrw8kjeh53yy3nsrg7zfsd2cj5229ppyfm,781359.5656442209,,seokinds@gmail.com,Wells Fargo
-1,e06934c3-1de0-11ee-b93a-92752c47fa48,bc1qpn3ktcq8awwed3fctk0mkjfp4ghgrygeepfhzn,601893.9596597294,,lilbrored,Chime logs
-1,bbad2e0e-1de5-11ee-9753-52a3eeea2de1,bc1qz30sez3yxafmhth2jqqwhdwd84cweh55ru6cfs,601051.8407212623,,verifiedvamp,Citizens bank
-1,359f2d61-1e41-11ee-9406-52a3eeea2de1,bc1qnzxfct2gtgsmnau0h7f3uw76ra89hpa0ev6e3r,780382.3873698113,,hoky7live,Cash App Logs
-1,1cc5861b-d5be-11ed-8728-d2010c3111f8,bc1qdpr0taewc7fpmndxvsfffjneferdvaeft6gjkm,71972.99573200135,0.0,Kelly,Wells Fargo
-1,1cc5861b-d5be-11ed-8728-d2010c3111f8,bc1qdpr0taewc7fpmndxvsfffjneferdvaeft6gjkm,71972.99573200135,0.0,Kelly,Huntington bank
-1,8f2f2c68-1feb-11ee-badc-92752c47fa48,bc1qwcy902vx9uasdgnhpsw0jv009urudtwn3aa9f6,956016.5975103735,,armywarmy,Chase bank
-1,494294c1-2002-11ee-ab20-52a3eeea2de1,bc1q4sj2qcgs9xty4p4l4t6d64335tnyzhka7pw9w0,1156180.1130413814,,morris12,Credit Card[American Express]
-1,0e223549-2011-11ee-b3b4-92752c47fa48,bc1qk92qm80jcfwyskhel40acrl89z74t042m2wcck,593557.918062627,,kay223,Cash App Logs
-1,106bb8b8-2011-11ee-b13d-92752c47fa48,bc1qchgfsr4w2kz2senpgs0mxq5u596uzs3s0dzmw7,593557.918062627,,kay223,Cash App Logs
-1,e484ee27-2013-11ee-bf99-92752c47fa48,bc1qx6e24whs4sggmk6rpey2kdprpch7camjru223f,594803.4009536682,,kay223,Cash App Logs
-1,e5f31884-2013-11ee-986c-52a3eeea2de1,bc1qz7qf67vtfuryxmf7d64fradkjxcwfy6ex4qta5,594803.4009536682,,kay223,Cash App Logs
-1,fbd9c0ab-2013-11ee-b8e0-92752c47fa48,bc1qkwxjmx7rgscu62pu9gfhplymhjlgayatvclffl,594803.4009536682,,kay223,Cash App Logs
-1,7422dbe1-2014-11ee-9732-92752c47fa48,bc1qkshndvqxkmjwkc5a68uwepu4twsam8hgtmruks,594803.4009536682,,kay223,Cash App Logs
-1,e81feb4b-2035-11ee-bbc6-92752c47fa48,bc1qvmp0n2kpl7rscsjv8rm2y9u2eyc7q8w82m8gzl,1158020.1164637376,,avery3,Credit Card[American Express]
-1,ea395153-2035-11ee-89d2-92752c47fa48,bc1qv3l5yrrn92amxvfywc6swqjpk3c7w369j72d3p,1158020.1164637376,,avery3,Credit Card[American Express]
-1,f5a7fd0b-204b-11ee-9a5d-126f38702150,bc1qlfypmzshhyj3xfem77rt5kfkdx8k4fr7d322ya,594941.0182085003,,lames,PayPal log
-1,6e6ef855-2091-11ee-829b-a22ae400cfd5,bc1q8famx0flnc97s9tnsg3w4rqjv3zh5pnjwvrdyd,769688.7365592282,,kaylow,Chase bank
-1,6ff549d1-2091-11ee-b8dc-126f38702150,bc1qv06wac7942rg0mqrk88nllker6dmucfqdtme6j,769688.7365592282,,kaylow,Chase bank
-1,7325d794-2091-11ee-a6be-a22ae400cfd5,bc1qequ7lckkw82jkka7mjx8vt8e5t4as4yy2gp9gr,769688.7365592282,,kaylow,Chase bank
-1,b5a479d5-217b-11ee-bdf6-d2c61adfb641,bc1qa2ny97cz2v9ugmcjeu6pqy4tnff4eaffggdnsd,1156210.6681906623,,topgeek,Credit Card[American Express]
-1,932dba56-21eb-11ee-aef8-6eb6e0ef6ff1,bc1qkfes5ccuddr0y6td0xzm9fvjz8ed0yaj4p3fzc,924591.2375717922,,andreusg91,Woodforest Bank
-1,943953fe-21eb-11ee-b2a4-6eb6e0ef6ff1,bc1q0t5zz46zzks3crwxka6malf3c7ylryplcm298h,924591.2375717922,,andreusg91,Woodforest Bank
-1,5d6b54ae-21ed-11ee-9132-325576a6cd9c,bc1q2ghtu69hwgwpy0ks2qu8f8yn099eckqz0wt4qr,925274.4498954247,,ashleybrwn363,Cashapp logs
-1,5ed2e43e-21ed-11ee-b6b7-325576a6cd9c,bc1qq2c5a7dnmsphept5u0ls75dv2g92uflnrctljw,925274.4498954247,,ashleybrwn363,Cashapp logs
-1,5fb2b0f0-21ed-11ee-b362-325576a6cd9c,bc1qm5kgfrjp3manaftzxmususpterrzpuxltdkntq,925274.4498954247,,ashleybrwn363,Cashapp logs
-1,613fb598-21ed-11ee-a15a-325576a6cd9c,bc1q5vqnlsc52y3jm8x6s456fj7stfgpud4axg2gvc,925274.4498954247,,ashleybrwn363,Cashapp logs
-1,670f152d-21ed-11ee-a9bb-6eb6e0ef6ff1,bc1qt9w4qg03rta4ze88w9y2wr4yn52w08787f7szj,925274.4498954247,,ashleybrwn363,Cashapp logs
-1,67e145ff-21ed-11ee-8d81-325576a6cd9c,bc1q05dmyxnsm4g9yje62493wseg7m3znzve0ngpmn,925274.4498954247,,ashleybrwn363,Cashapp logs
-1,7e09a09b-21fb-11ee-8a55-6eb6e0ef6ff1,bc1qwpt7ujmvq2ewcffern9nnj82pj382wv06zylfe,635605.4623548219,,lilbrored,Chase bank
-1,0ccea171-21fd-11ee-a6bb-6eb6e0ef6ff1,bc1qwht29xghfdpch88czmr82jzdkkrsgqthjkm509,635401.4903053136,,lilbrored,Cash App Logs
-1,0e4c1cfe-21fd-11ee-992d-6eb6e0ef6ff1,bc1q683e7h6ek99g6fnpt90vz43x5aeh6kqxkym8ls,635401.4903053136,,lilbrored,Cash App Logs
-1,78ff1aa2-2215-11ee-a8c9-6eb6e0ef6ff1,bc1qd0ercpvm9w7pp27cngyekxf6yr22wn5cu9ys74,638851.8734815168,,jamorant,TD bank
-1,7a31eeaa-2215-11ee-a803-325576a6cd9c,bc1qjrrl3u4hsxtrxe4rvsdug8lwlnxzzmr5zd4u8j,638851.8734815168,,jamorant,TD bank
-1,91cd2a87-2321-11ee-af99-325576a6cd9c,bc1q7zqa33me67hhfs2ew052mcfxwvh8tvuvufx643,600272.123362591,,jah2x,Chime logs
-1,51c0dbe4-23cc-11ee-b873-325576a6cd9c,bc1q74drfswv28cyv8sxjnfvz4wsmh0u5rhh97u494,659846.0359249508,,silo710,PayPal log
-1,2cde7243-2409-11ee-a600-a2db3cb0aa60,bc1q5z84hwjjuxs9k3stm0lvpyndff00tphe54w35f,659749.2952677982,,iluvslutss,Cash App Logs
-1,2e319b82-2409-11ee-85cd-a2db3cb0aa60,bc1qspdyyhmppkd6r3ll65cpxrdeutz5fdlae5hq69,659749.2952677982,,iluvslutss,Cash App Logs
-1,26659478-247c-11ee-86f0-a2db3cb0aa60,bc1qvzdp60w7a74ss7s8ugvmt0glp47mu50x4v3s33,599688.1621556791,,yosi73,PayPal log
-1,cbfae62a-25c7-11ee-a537-7eef39914a44,bc1q255vt7leq86cwykqk8ukur27jv5l9fkq57gxrm,669812.7568884153,,sarachc,Chase bank
-1,cd809e63-25c7-11ee-9f48-a2db3cb0aa60,bc1qzluwngf4k5khncqq00dzrv99ytezdqat5ku7sa,669812.7568884153,,sarachc,Chase bank
-1,ce887270-25c7-11ee-af68-7eef39914a44,bc1qaqkmkqm9uy7a7hczhxh9fcevwchfeyqk6zuwnr,669812.7568884153,,sarachc,Chase bank
-1,cf1c3782-25c7-11ee-a537-a2db3cb0aa60,bc1q25cg4dkndl4ets4zz96m6m9nc8xcdktv5254cf,669812.7568884153,,sarachc,Chase bank
-1,cf53ec1d-25c7-11ee-86e2-7eef39914a44,bc1qhahd6xtwgrs86xxp8nuwppc36vfqq4q83avt6h,669812.7568884153,,sarachc,Chase bank
-1,d0010e4c-25c7-11ee-b0a6-a2db3cb0aa60,bc1qgxu309dprvtxcyfje06cd20zwfjefqud3z44r0,669812.7568884153,,sarachc,Chase bank
-1,d0511888-25c7-11ee-9419-7eef39914a44,bc1q23h5qvvqd5zduspkhh5atz7xmkt4hkxs737tyg,669812.7568884153,,sarachc,Chase bank
-1,d0d7f5ad-25c7-11ee-a6ea-a2db3cb0aa60,bc1qt6gc54dwcs00zmve6v0240tjfhtcvf3fwhccu2,669812.7568884153,,sarachc,Chase bank
-1,d11fc2b0-25c7-11ee-b64b-7eef39914a44,bc1qracpslyngx5e5u9vj7whyy08up2fpr4umldemk,669812.7568884153,,sarachc,Chase bank
-1,d4804ab9-260b-11ee-a3ae-a2db3cb0aa60,bc1qm7ja0dffaf0e4hejt5dg3gfpt8fwxxaw76g242,606495.5675282273,,coolkid552@,Citizens bank
-1,714a45f0-2641-11ee-932d-fe91194f0711,some address,608642.7267194156,,Kelly,PayPal log
-1,fe5dd0af-2641-11ee-ba34-ca502e76e605,some address,608642.7267194156,,Kelly,PayPal log
-1,3a6c6c59-2652-11ee-93ac-92786228522d,some address,607810.363166692,,Kelly,PayPal log
-1,61b198ac-2653-11ee-bb7e-66738f5e4ca9,some address,608064.9683637309,,Kelly,PayPal log
-1,aea606eb-2665-11ee-87aa-5e6df85dcbab,some address,605125.4122416871,,Kelly,PayPal log
-1,4e421752-2668-11ee-8e34-5ef449894185,some address,1008745.8263141436,,rich555,Credit Card[American Express]
-1,9e74c69d-26d1-11ee-8a31-aae7b9714b31,some address,1170224.1480768202,,chops,Credit Card[American Express]
-1,a266e158-26d1-11ee-b40c-5ef449894185,some address,1170224.1480768202,,chops,Credit Card[American Express]
-1,b3b4a468-26d1-11ee-bf82-5ef449894185,some address,1170224.1480768202,,chops,Credit Card[American Express]
-1,6f1b0a86-2713-11ee-a371-165c23cad4f1,some address,609921.3879100027,,test 1,PayPal log
-1,2b7dea52-df81-11ed-91ad-e2440b1d7cfb,bc1qdp33y5kjtuzfgtt6qadgslm0dkjr82pey35cfq,3507.774983250375,560000.0,test 1,PayPal log
-1,2b7dea52-df81-11ed-91ad-e2440b1d7cfb,bc1qdp33y5kjtuzfgtt6qadgslm0dkjr82pey35cfq,3507.774983250375,560000.0,test 1,PayPal log
-1,f57c50bf-2970-11ee-a64f-3e82ee2defd4,3DXsoPCgSo8nTJtVVFcDVcxv4wtHq1PWGK,6755912.267723291,,mavines,Huntington Bank
-1,3984be10-2276-11ee-b88b-6eb6e0ef6ff1,33wNEaY7tAH7zXABEXbQDHd4yFiVoEnv7d,3351.723120856432,0.0,jaimewill12,Chase bank
-1,0cc36c4c-2fe7-11ee-b1ce-224c71e65c38,3Cu51k5CayRNCeNxTL32yM6PGuY5n5BP9z,6915940.20478,,dwill,Huntington Bank
-1,42bc7c19-3021-11ee-bf39-224c71e65c38,3Ft3WCtLoiCCzSbNjscCeXbCefHzineP3t,7001894.012330336,,bigscammernrg,M&T bank
-1,1f63a34e-3247-11ee-bbc0-56dc3f4bbf2e,3Jz6myQJUi6gicbDZPv8n6vDnrmEqN4nGL,6897503.103876397,,sheextraa,Huntington bank
-1,1cc5861b-d5be-11ed-8728-d2010c3111f8,3AHDDiVsxpFoNKwx6UG7J5gwJPUswsgYQK,71972.99573200135,0.0,Kelly,Huntington bank
-1,1cc5861b-d5be-11ed-8728-d2010c3111f8,3AHDDiVsxpFoNKwx6UG7J5gwJPUswsgYQK,71972.99573200135,0.0,Kelly,well fargo
-1,d3edf161-3ae2-11ee-abf6-62d3f4ba9891,3HVBSDfpyxvF8majuS1Rv3aANzKCfJvxnQ,6881767.788509513,,mayback111,Huntington Bank
-1,dce067c1-d7db-11ed-a568-b2fcad0254d6,some address,69320.96647291457,0.0,jamal,Huntington bank
-1,8affb02e-3ecb-11ee-940f-62d3f4ba9891,3LKiJC2SnjDe6nVuY8wpHMviBJPZFftYob,7728184.301739229,,nikolaus,Huntington bank
